user_id,message,timestamp,label
user_93988,Fantastic Service! Would Definitely Recommend?,2024-01-03T12:57:00Z,praise
user_00960,MY ORDER IS TAKING FOREVER. I ORDERED IT 3 WEEKS AGO!,2024-01-02T19:20:00Z,complaint
user_20397,Love This Product! Best Purchase Ever?,2024-01-02T19:22:00Z,praise
user_42563,My order is taking forever. I ordered it 2 weeks ago.,2024-01-05T00:30:00Z,complaint
user_99121,LOVE THIS PRODUCT! BEST PURCHASE EVER.,2024-01-03T13:09:00Z,praise
user_55688,absolutely love everything about this company?,2024-01-04T06:56:00Z,praise
user_64418,Absolutely love everything about this company.,2024-01-03T13:15:00Z,praise
user_65901,My order is taking forever. I ordered it 15 days ago.,2024-01-03T13:18:00Z,complaint
user_45171,BEST COMPANY EVER. HIGHLY RECOMMENDED.,2024-01-02T19:34:00Z,praise
user_35622,I'M Very Disappointed With This Service!,2024-01-04T07:12:00Z,complaint
user_44774,MY ORDER IS TAKING FOREVER. I ORDERED IT 10 DAYS AGO!,2024-01-04T07:16:00Z,complaint
user_77129,your customer service is absolutely terrible.,2024-01-02T19:40:00Z,complaint
user_32772,How Do I Contact Customer Support?,2024-01-02T19:42:00Z,inquiry
user_78077,my order is taking forever. i ordered it 10 days ago,2024-01-03T13:36:00Z,complaint
user_94279,i'm very disappointed with this service?,2024-01-02T19:46:00Z,complaint
user_72780,i'm very disappointed with this service,2024-01-02T01:54:00Z,complaint
user_72233,I am extremely unsatisfied with my purchase?,2024-01-02T19:50:00Z,complaint
user_81759,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND!,2024-01-04T07:44:00Z,praise
user_85599,just wanted to say thank you for the great experience?,2024-01-02T19:54:00Z,praise
user_27156,Fantastic service! Would definitely recommend!,2024-01-03T13:54:00Z,praise
user_68391,This Is Exactly What I Wanted. Five Stars?,2024-01-02T01:59:00Z,praise
user_34811,WHAT PAYMENT METHODS DO YOU ACCEPT!,2024-01-05T02:00:00Z,inquiry
user_99953,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED?,2024-01-05T02:05:00Z,complaint
user_88511,love this product! best purchase ever,2024-01-04T08:08:00Z,praise
user_69054,How Long Does Shipping Usually Take,2024-01-02T02:03:00Z,inquiry
user_83571,amazing quality and fast shipping,2024-01-03T14:12:00Z,praise
user_37726,Is There A Discount Code I Can Use,2024-01-02T02:05:00Z,inquiry
user_23052,Absolutely Love Everything About This Company?,2024-01-04T08:24:00Z,praise
user_79024,i'm very disappointed with this service!,2024-01-03T14:21:00Z,complaint
user_48314,What payment methods do you accept,2024-01-05T02:40:00Z,inquiry
user_15413,My Order Is Taking Forever. I Ordered It 10 Days Ago,2024-01-05T02:45:00Z,complaint
user_21818,Fantastic service! Would definitely recommend.,2024-01-05T02:50:00Z,praise
user_05222,Your Service Is Outstanding?,2024-01-03T14:33:00Z,praise
user_05172,I'M Very Disappointed With This Service.,2024-01-04T08:48:00Z,complaint
user_84458,WHAT PAYMENT METHODS DO YOU ACCEPT.,2024-01-03T14:39:00Z,inquiry
user_50244,Absolutely Love Everything About This Company?,2024-01-04T08:56:00Z,praise
user_60373,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING,2024-01-03T14:45:00Z,inquiry
user_58173,CAN I GET A REPLACEMENT FOR THE DEFECTIVE UNIT?,2024-01-05T03:20:00Z,inquiry
user_28955,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 3 WEEKS AGO?,2024-01-02T20:34:00Z,complaint
user_84157,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE.,2024-01-02T02:18:00Z,praise
user_17794,Do You Offer International Shipping,2024-01-02T20:38:00Z,inquiry
user_15170,HORRIBLE EXPERIENCE FROM START TO FINISH,2024-01-05T03:40:00Z,complaint
user_45295,WHAT IS THE WARRANTY ON THIS ITEM?,2024-01-02T02:21:00Z,inquiry
user_50396,HORRIBLE EXPERIENCE FROM START TO FINISH,2024-01-02T02:22:00Z,complaint
user_41212,Love this product! Best purchase ever,2024-01-03T15:09:00Z,praise
user_17860,What Payment Methods Do You Accept,2024-01-03T15:12:00Z,inquiry
user_49519,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND,2024-01-02T02:25:00Z,praise
user_09235,Best company ever. Highly recommended,2024-01-04T09:44:00Z,praise
user_60896,Fantastic service! Would definitely recommend!,2024-01-04T09:48:00Z,praise
user_93103,WHAT IS THE WARRANTY ON THIS ITEM!,2024-01-03T15:24:00Z,inquiry
user_56917,absolutely love everything about this company.,2024-01-03T15:27:00Z,praise
user_50570,i am extremely unsatisfied with my purchase.,2024-01-02T02:30:00Z,complaint
user_90125,my order is taking forever. i ordered it 3 weeks ago,2024-01-05T04:35:00Z,complaint
user_64018,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE,2024-01-05T04:40:00Z,complaint
user_26091,my order is taking forever. i ordered it 14 days ago?,2024-01-02T21:06:00Z,complaint
user_41337,what payment methods do you accept?,2024-01-05T04:50:00Z,inquiry
user_15046,Your Service Is Outstanding?,2024-01-04T10:20:00Z,praise
user_08785,Can I Get A Replacement For The Defective Unit?,2024-01-05T05:00:00Z,inquiry
user_48984,LOVE THIS PRODUCT! BEST PURCHASE EVER?,2024-01-03T15:51:00Z,praise
user_90696,WHAT IS THE WARRANTY ON THIS ITEM.,2024-01-04T10:32:00Z,inquiry
user_03185,HORRIBLE EXPERIENCE FROM START TO FINISH?,2024-01-05T05:15:00Z,complaint
user_33446,I'M VERY DISAPPOINTED WITH THIS SERVICE!,2024-01-02T21:20:00Z,complaint
user_42388,WHERE CAN I FIND THE REFUND POLICY.,2024-01-02T21:22:00Z,inquiry
user_20504,Fantastic Service! Would Definitely Recommend,2024-01-02T02:42:00Z,praise
user_44185,Just Wanted To Say Thank You For The Great Experience.,2024-01-05T05:35:00Z,praise
user_28058,Fantastic Service! Would Definitely Recommend,2024-01-05T05:40:00Z,praise
user_69143,just wanted to say thank you for the great experience.,2024-01-04T11:00:00Z,praise
user_51888,Amazing Quality And Fast Shipping,2024-01-04T11:04:00Z,praise
user_70605,best company ever. highly recommended,2024-01-05T05:55:00Z,praise
user_45548,WHERE CAN I FIND THE REFUND POLICY,2024-01-03T16:24:00Z,inquiry
user_76183,how can i track my shipment,2024-01-05T06:05:00Z,inquiry
user_80997,I'm very disappointed with this service!,2024-01-03T16:30:00Z,complaint
user_23364,Is There A Discount Code I Can Use!,2024-01-05T06:15:00Z,inquiry
user_72532,LOVE THIS PRODUCT! BEST PURCHASE EVER,2024-01-03T16:36:00Z,praise
user_66674,Do you have this item in a different size?,2024-01-02T02:53:00Z,inquiry
user_55273,love this product! best purchase ever,2024-01-03T16:42:00Z,praise
user_91027,Love this product! Best purchase ever!,2024-01-03T16:45:00Z,praise
user_30170,can i return an item that was damaged in shipping.,2024-01-05T06:40:00Z,inquiry
user_56651,Can I get a replacement for the defective unit?,2024-01-03T16:51:00Z,inquiry
user_00628,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING!,2024-01-04T11:52:00Z,inquiry
user_33587,WHAT PAYMENT METHODS DO YOU ACCEPT.,2024-01-02T21:58:00Z,inquiry
user_50081,How long does shipping usually take?,2024-01-02T22:00:00Z,inquiry
user_83500,Your service is outstanding,2024-01-03T17:03:00Z,praise
user_34008,Love This Product! Best Purchase Ever,2024-01-03T17:06:00Z,praise
user_95849,This is exactly what I wanted. Five stars!,2024-01-04T12:12:00Z,praise
user_45209,MY ORDER IS TAKING FOREVER. I ORDERED IT 2 WEEKS AGO!,2024-01-04T12:16:00Z,complaint
user_49357,How Can I Track My Shipment!,2024-01-03T17:15:00Z,inquiry
user_96094,this is exactly what i wanted. five stars.,2024-01-04T12:24:00Z,praise
user_50991,I'M Very Disappointed With This Service?,2024-01-02T22:14:00Z,complaint
user_83410,incredibly disappointed with the quality,2024-01-02T22:16:00Z,complaint
user_65788,MY ORDER IS TAKING FOREVER. I ORDERED IT 2 WEEKS AGO,2024-01-04T12:36:00Z,complaint
user_27529,can i get a replacement for the defective unit?,2024-01-03T17:30:00Z,inquiry
user_39855,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE!,2024-01-05T07:55:00Z,inquiry
user_14880,what payment methods do you accept!,2024-01-04T12:48:00Z,inquiry
user_97327,Love This Product! Best Purchase Ever,2024-01-03T17:39:00Z,praise
user_24680,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE?,2024-01-02T22:28:00Z,complaint
user_95823,Do You Offer International Shipping?,2024-01-04T13:00:00Z,inquiry
user_58293,my order is taking forever. i ordered it 14 days ago,2024-01-03T17:48:00Z,complaint
user_83556,INCREDIBLY DISAPPOINTED WITH THE QUALITY!,2024-01-02T22:34:00Z,complaint
user_45671,is there a discount code i can use!,2024-01-02T03:18:00Z,inquiry
user_23529,Absolutely love everything about this company,2024-01-05T08:35:00Z,praise
user_73709,DO YOU HAVE THIS ITEM IN A DIFFERENT SIZE.,2024-01-02T22:40:00Z,inquiry
user_48822,your customer service is absolutely terrible!,2024-01-03T18:03:00Z,complaint
user_02045,I'M Very Disappointed With This Service.,2024-01-03T18:06:00Z,complaint
user_25537,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND?,2024-01-05T08:55:00Z,praise
user_74489,how long does shipping usually take.,2024-01-04T13:36:00Z,inquiry
user_66340,Do You Have This Item In A Different Size.,2024-01-04T13:40:00Z,inquiry
user_98031,HOW CAN I TRACK MY SHIPMENT,2024-01-04T13:44:00Z,inquiry
user_01786,Is there a discount code I can use.,2024-01-02T22:54:00Z,inquiry
user_32481,DO YOU OFFER INTERNATIONAL SHIPPING?,2024-01-03T18:24:00Z,inquiry
user_30757,Do you offer international shipping!,2024-01-02T22:58:00Z,inquiry
user_40292,horrible experience from start to finish,2024-01-05T09:30:00Z,complaint
user_09752,How Long Does Shipping Usually Take?,2024-01-03T18:33:00Z,inquiry
user_32980,How Long Does Shipping Usually Take!,2024-01-05T09:40:00Z,inquiry
user_55912,Absolutely Love Everything About This Company,2024-01-02T03:33:00Z,praise
user_04108,Where Can I Find The Refund Policy.,2024-01-05T09:50:00Z,inquiry
user_36667,Absolutely love everything about this company,2024-01-03T18:45:00Z,praise
user_47511,this is the worst product i have ever purchased.,2024-01-05T10:00:00Z,complaint
user_72938,I'm very disappointed with this service?,2024-01-02T23:14:00Z,complaint
user_27157,best company ever. highly recommended,2024-01-05T10:10:00Z,praise
user_18744,i'm very disappointed with this service.,2024-01-02T23:18:00Z,complaint
user_77150,DO YOU OFFER INTERNATIONAL SHIPPING!,2024-01-02T03:40:00Z,inquiry
user_61001,I AM EXTREMELY UNSATISFIED WITH MY PURCHASE.,2024-01-02T03:41:00Z,complaint
user_66512,How Can I Track My Shipment?,2024-01-04T14:48:00Z,inquiry
user_44684,BEST COMPANY EVER. HIGHLY RECOMMENDED.,2024-01-05T10:35:00Z,praise
user_22200,I Am Extremely Unsatisfied With My Purchase!,2024-01-04T14:56:00Z,complaint
user_80195,What is the warranty on this item?,2024-01-04T15:00:00Z,inquiry
user_16408,Your Customer Service Is Absolutely Terrible,2024-01-04T15:04:00Z,complaint
user_44741,this is the worst product i have ever purchased!,2024-01-05T10:55:00Z,complaint
user_58378,AMAZING QUALITY AND FAST SHIPPING?,2024-01-05T11:00:00Z,praise
user_38577,I am extremely unsatisfied with my purchase,2024-01-05T11:05:00Z,complaint
user_11095,WHAT PAYMENT METHODS DO YOU ACCEPT!,2024-01-04T15:20:00Z,inquiry
user_58312,I'm very disappointed with this service.,2024-01-03T19:33:00Z,complaint
user_84375,What Payment Methods Do You Accept,2024-01-04T15:28:00Z,inquiry
user_27243,Why Is My Order Taking So Long? I Ordered It 10 Days Ago.,2024-01-04T15:32:00Z,complaint
user_42180,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND!,2024-01-03T19:42:00Z,praise
user_56239,Fantastic service! Would definitely recommend.,2024-01-04T15:40:00Z,praise
user_83142,I'M Very Disappointed With This Service,2024-01-02T23:52:00Z,complaint
user_57003,My order is taking forever. I ordered it 15 days ago.,2024-01-02T23:54:00Z,complaint
user_83656,Horrible experience from start to finish.,2024-01-03T19:54:00Z,complaint
user_63180,incredibly disappointed with the quality.,2024-01-04T15:56:00Z,complaint
user_32263,INCREDIBLY DISAPPOINTED WITH THE QUALITY?,2024-01-03T20:00:00Z,complaint
user_10164,Your customer service is absolutely terrible?,2024-01-04T16:04:00Z,complaint
user_41970,how can i track my shipment,2024-01-03T20:06:00Z,inquiry
user_07364,Incredibly disappointed with the quality!,2024-01-02T04:03:00Z,complaint
user_26990,Just wanted to say thank you for the great experience!,2024-01-02T04:04:00Z,praise
user_34102,Fantastic Service! Would Definitely Recommend!,2024-01-03T20:15:00Z,praise
user_15216,I'm very disappointed with this service.,2024-01-03T20:18:00Z,complaint
user_27574,IS THERE A DISCOUNT CODE I CAN USE!,2024-01-03T20:21:00Z,inquiry
user_54839,IS THERE A DISCOUNT CODE I CAN USE?,2024-01-05T12:40:00Z,inquiry
user_71048,CAN I GET A REPLACEMENT FOR THE DEFECTIVE UNIT.,2024-01-04T16:36:00Z,inquiry
user_88715,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED.,2024-01-05T12:50:00Z,complaint
user_15623,Amazing quality and fast shipping!,2024-01-03T00:22:00Z,praise
user_47769,How Long Does Shipping Usually Take?,2024-01-03T00:24:00Z,inquiry
user_67485,HOW LONG DOES SHIPPING USUALLY TAKE?,2024-01-02T04:13:00Z,inquiry
user_32625,ABSOLUTELY LOVE EVERYTHING ABOUT THIS COMPANY.,2024-01-02T04:14:00Z,praise
user_52176,Can I Get A Replacement For The Defective Unit,2024-01-05T13:15:00Z,inquiry
user_62733,How do I contact customer support?,2024-01-03T20:48:00Z,inquiry
user_91765,my order is taking forever. i ordered it 15 days ago!,2024-01-05T13:25:00Z,complaint
user_25424,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 2 WEEKS AGO?,2024-01-03T20:54:00Z,complaint
user_56918,my shipment is taking forever. i shipmented it 2 weeks ago?,2024-01-03T00:38:00Z,complaint
user_18175,THIS IS EXACTLY WHAT I WANTED. FIVE STARS?,2024-01-03T21:00:00Z,praise
user_02895,Horrible Experience From Start To Finish.,2024-01-05T13:45:00Z,complaint
user_70782,How long does shipping usually take!,2024-01-02T04:22:00Z,inquiry
user_47671,What Is The Warranty On This Item,2024-01-04T17:32:00Z,inquiry
user_62657,Is there a discount code I can use!,2024-01-04T17:36:00Z,inquiry
user_83004,horrible experience from start to finish.,2024-01-03T21:15:00Z,complaint
user_22700,I'M Very Disappointed With This Service,2024-01-03T21:18:00Z,complaint
user_77521,best company ever. highly recommended?,2024-01-03T21:21:00Z,praise
user_54344,I'M VERY DISAPPOINTED WITH THIS SERVICE?,2024-01-04T17:52:00Z,complaint
user_60092,your service is outstanding?,2024-01-04T17:56:00Z,praise
user_22450,INCREDIBLY DISAPPOINTED WITH THE QUALITY.,2024-01-03T01:00:00Z,complaint
user_90260,Do You Have This Item In A Different Size,2024-01-04T18:04:00Z,inquiry
user_81898,Do you offer international shipping?,2024-01-05T14:40:00Z,inquiry
user_87022,Horrible Experience From Start To Finish.,2024-01-03T01:06:00Z,complaint
user_75500,is there a discount code i can use.,2024-01-05T14:50:00Z,inquiry
user_00732,fantastic service! would definitely recommend.,2024-01-04T18:20:00Z,praise
user_34314,BEST COMPANY EVER. HIGHLY RECOMMENDED,2024-01-03T01:12:00Z,praise
user_43221,Fantastic service! Would definitely recommend?,2024-01-03T21:51:00Z,praise
user_91039,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE.,2024-01-03T21:54:00Z,complaint
user_03908,WHAT IS THE WARRANTY ON THIS ITEM?,2024-01-03T21:57:00Z,inquiry
user_03702,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 14 DAYS AGO?,2024-01-03T22:00:00Z,complaint
user_12428,Is there a discount code I can use.,2024-01-05T15:25:00Z,inquiry
user_91050,do you offer international shipping!,2024-01-02T04:42:00Z,inquiry
user_96105,What payment methods do you accept?,2024-01-04T18:52:00Z,inquiry
user_88371,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND.,2024-01-03T01:28:00Z,praise
user_15777,Do you offer international shipping?,2024-01-04T19:00:00Z,inquiry
user_89218,love this product! best purchase ever.,2024-01-02T04:46:00Z,praise
user_67197,Can I return an item that was damaged in shipping,2024-01-03T22:21:00Z,inquiry
user_92677,How Can I Track My Shipment!,2024-01-02T04:48:00Z,inquiry
user_39710,I'M Very Disappointed With This Service?,2024-01-03T01:38:00Z,complaint
user_61781,Do You Offer International Shipping,2024-01-04T19:20:00Z,inquiry
user_05510,LOVE THIS PRODUCT! BEST PURCHASE EVER.,2024-01-03T22:33:00Z,praise
user_20746,HOW LONG DOES SHIPPING USUALLY TAKE.,2024-01-04T19:28:00Z,inquiry
user_10390,HORRIBLE EXPERIENCE FROM START TO FINISH?,2024-01-03T01:46:00Z,complaint
user_13884,Incredibly disappointed with the quality,2024-01-05T16:30:00Z,complaint
user_30706,WHY IS MY ORDER TAKING SO LONG? I ORDERED IT 2 WEEKS AGO.,2024-01-03T22:45:00Z,complaint
user_39827,this is exactly what i wanted. five stars,2024-01-02T04:56:00Z,praise
user_21180,Amazing Quality And Fast Shipping,2024-01-02T04:57:00Z,praise
user_43528,HOW DO I CONTACT CUSTOMER SUPPORT?,2024-01-04T19:52:00Z,inquiry
user_01704,how do i contact customer support?,2024-01-04T19:56:00Z,inquiry
user_17324,I'M VERY DISAPPOINTED WITH THIS SERVICE?,2024-01-03T23:00:00Z,complaint
user_80971,this is exactly what i wanted. five stars!,2024-01-03T23:03:00Z,praise
user_80328,how long does shipping usually take,2024-01-04T20:08:00Z,inquiry
user_01159,What Is The Warranty On This Item,2024-01-03T23:09:00Z,inquiry
user_56702,This Is The Worst Product I Have Ever Purchased,2024-01-05T17:20:00Z,complaint
user_97318,where can i find the refund policy,2024-01-03T23:15:00Z,inquiry
user_48117,love this product! best purchase ever!,2024-01-03T02:12:00Z,praise
user_10064,fantastic service! would definitely recommend!,2024-01-02T05:07:00Z,praise
user_09507,YOUR CUSTOMER SERVICE IS ABSOLUTELY TERRIBLE!,2024-01-02T05:08:00Z,complaint
user_49965,I'M Very Disappointed With This Service.,2024-01-03T02:18:00Z,complaint
user_89419,Best company ever. Highly recommended!,2024-01-03T23:30:00Z,praise
user_76488,How do I contact customer support?,2024-01-02T05:11:00Z,inquiry
user_80579,HORRIBLE EXPERIENCE FROM START TO FINISH,2024-01-03T02:24:00Z,complaint
user_86257,I'M Very Disappointed With This Service!,2024-01-03T23:39:00Z,complaint
user_82291,Your service is outstanding.,2024-01-04T20:56:00Z,praise
user_05177,my order is taking forever. i ordered it 2 weeks ago!,2024-01-03T23:45:00Z,complaint
user_98861,Your customer service is absolutely terrible?,2024-01-03T02:32:00Z,complaint
user_41073,CAN I GET A REPLACEMENT FOR THE DEFECTIVE UNIT,2024-01-03T23:51:00Z,inquiry
user_62213,Is there a discount code I can use,2024-01-03T02:36:00Z,inquiry
user_79586,This is exactly what I wanted. Five stars!,2024-01-02T05:19:00Z,praise
user_57260,I'm very disappointed with this service?,2024-01-04T00:00:00Z,complaint
user_34586,LOVE THIS PRODUCT! BEST PURCHASE EVER,2024-01-03T02:42:00Z,praise
user_28201,Fantastic Service! Would Definitely Recommend?,2024-01-04T21:28:00Z,praise
user_16095,absolutely love everything about this company!,2024-01-04T00:09:00Z,praise
user_10476,Incredibly disappointed with the quality!,2024-01-02T05:24:00Z,complaint
user_16554,Can I return an item that was damaged in shipping!,2024-01-04T00:15:00Z,inquiry
user_22683,how long does shipping usually take!,2024-01-05T19:10:00Z,inquiry
user_02438,where can i find the refund policy?,2024-01-02T05:27:00Z,inquiry
user_41738,how can i track my shipment,2024-01-02T05:28:00Z,inquiry
user_11118,Just Wanted To Say Thank You For The Great Experience!,2024-01-05T19:25:00Z,praise
user_54165,Can I return an item that was damaged in shipping?,2024-01-05T19:30:00Z,inquiry
user_09238,How Long Does Shipping Usually Take!,2024-01-04T22:04:00Z,inquiry
user_34336,Love this product! Best purchase ever?,2024-01-02T05:32:00Z,praise
user_61853,Horrible Experience From Start To Finish?,2024-01-04T22:12:00Z,complaint
user_31337,Love this product! Best purchase ever.,2024-01-05T19:50:00Z,praise
user_01384,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND.,2024-01-04T22:20:00Z,praise
user_92195,I'M Very Disappointed With This Service.,2024-01-04T22:24:00Z,complaint
user_09066,Where Can I Find The Refund Policy,2024-01-04T00:51:00Z,inquiry
user_02620,DO YOU OFFER INTERNATIONAL SHIPPING,2024-01-03T03:16:00Z,inquiry
user_96704,Your Customer Service Is Absolutely Terrible?,2024-01-04T00:57:00Z,complaint
user_60553,how long does shipping usually take?,2024-01-03T03:20:00Z,inquiry
user_41205,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE,2024-01-02T05:41:00Z,praise
user_25613,fantastic service! would definitely recommend.,2024-01-03T03:24:00Z,praise
user_80994,My order is taking forever. I ordered it 2 weeks ago!,2024-01-05T20:35:00Z,complaint
user_81980,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED?,2024-01-03T03:28:00Z,complaint
user_26138,How Can I Track My Shipment,2024-01-05T20:45:00Z,inquiry
user_15626,HORRIBLE EXPERIENCE FROM START TO FINISH?,2024-01-02T05:46:00Z,complaint
user_85395,Just wanted to say thank you for the great experience,2024-01-02T05:47:00Z,praise
user_29733,Love This Product! Best Purchase Ever!,2024-01-02T05:48:00Z,praise
user_03404,This is the worst product I have ever purchased!,2024-01-04T23:16:00Z,complaint
user_83944,This Is The Worst Product I Have Ever Purchased!,2024-01-02T05:50:00Z,complaint
user_23503,Just Wanted To Say Thank You For The Great Experience?,2024-01-05T21:15:00Z,praise
user_41859,AMAZING QUALITY AND FAST SHIPPING.,2024-01-04T01:36:00Z,praise
user_50612,How long does shipping usually take!,2024-01-05T21:25:00Z,inquiry
user_38520,What payment methods do you accept?,2024-01-05T21:30:00Z,inquiry
user_63032,What Is The Warranty On This Item,2024-01-04T01:45:00Z,inquiry
user_88617,just wanted to say thank you for the great experience.,2024-01-04T01:48:00Z,praise
user_12510,what is the warranty on this item?,2024-01-04T23:48:00Z,inquiry
user_64252,YOUR SERVICE IS OUTSTANDING!,2024-01-04T23:52:00Z,praise
user_15780,Your customer service is absolutely terrible.,2024-01-04T01:57:00Z,complaint
user_72110,my order is taking forever. i ordered it a week ago!,2024-01-03T04:00:00Z,complaint
user_85827,Fantastic service! Would definitely recommend,2024-01-05T22:05:00Z,praise
user_72740,Incredibly Disappointed With The Quality,2024-01-05T00:08:00Z,complaint
user_89867,Love this product! Best purchase ever?,2024-01-05T22:15:00Z,praise
user_79864,this is the worst product i have ever purchased?,2024-01-03T04:08:00Z,complaint
user_51752,i'm very disappointed with this service!,2024-01-04T02:15:00Z,complaint
user_91832,amazing quality and fast shipping.,2024-01-02T06:06:00Z,praise
user_39299,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE,2024-01-04T02:21:00Z,praise
user_06487,i'm very disappointed with this service?,2024-01-03T04:16:00Z,complaint
user_37788,Absolutely Love Everything About This Company?,2024-01-03T04:18:00Z,praise
user_82986,your service is outstanding?,2024-01-04T02:30:00Z,praise
user_44437,Love This Product! Best Purchase Ever.,2024-01-05T00:44:00Z,praise
user_76342,FANTASTIC SERVICE! WOULD DEFINITELY RECOMMEND.,2024-01-05T23:00:00Z,praise
user_74880,why is my package taking so long? i packageed it 2 weeks ago?,2024-01-05T23:05:00Z,complaint
user_09065,How do I contact customer support?,2024-01-02T06:14:00Z,inquiry
user_81536,I'm very disappointed with this service!,2024-01-05T01:00:00Z,complaint
user_73786,THIS IS EXACTLY WHAT I WANTED. FIVE STARS,2024-01-02T06:16:00Z,praise
user_97169,this is exactly what i wanted. five stars,2024-01-02T06:17:00Z,praise
user_30703,My order is taking forever. I ordered it 14 days ago,2024-01-05T01:12:00Z,complaint
user_64033,horrible experience from start to finish.,2024-01-04T02:57:00Z,complaint
user_52606,Do you offer international shipping!,2024-01-05T23:40:00Z,inquiry
user_31862,LOVE THIS PRODUCT! BEST PURCHASE EVER!,2024-01-05T23:45:00Z,praise
user_78354,Just Wanted To Say Thank You For The Great Experience.,2024-01-03T04:44:00Z,praise
user_18306,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED.,2024-01-05T01:32:00Z,complaint
user_50515,Can I Get A Replacement For The Defective Unit!,2024-01-06T00:00:00Z,inquiry
user_96243,Absolutely love everything about this company!,2024-01-02T06:25:00Z,praise
user_51926,Fantastic Service! Would Definitely Recommend!,2024-01-05T01:44:00Z,praise
user_79788,Amazing Quality And Fast Shipping.,2024-01-05T01:48:00Z,praise
user_04767,Can I Get A Replacement For The Defective Unit?,2024-01-02T06:28:00Z,inquiry
user_92035,amazing quality and fast shipping,2024-01-04T03:27:00Z,praise
user_78887,Fantastic Service! Would Definitely Recommend?,2024-01-05T02:00:00Z,praise
user_81539,How Do I Contact Customer Support!,2024-01-04T03:33:00Z,inquiry
user_32934,Can I Get A Replacement For The Defective Unit!,2024-01-02T06:32:00Z,inquiry
user_84868,Just wanted to say thank you for the great experience?,2024-01-03T05:06:00Z,praise
user_04937,BEST COMPANY EVER. HIGHLY RECOMMENDED.,2024-01-04T03:42:00Z,praise
user_38767,Your customer service is absolutely terrible?,2024-01-06T00:55:00Z,complaint
user_44826,HOW LONG DOES SHIPPING USUALLY TAKE?,2024-01-03T05:12:00Z,inquiry
user_12514,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE!,2024-01-03T05:14:00Z,praise
user_45852,Absolutely Love Everything About This Company.,2024-01-02T06:38:00Z,praise
user_50656,how do i contact customer support!,2024-01-02T06:39:00Z,inquiry
user_98112,Best Company Ever. Highly Recommended,2024-01-04T04:00:00Z,praise
user_59657,BEST COMPANY EVER. HIGHLY RECOMMENDED.,2024-01-06T01:25:00Z,praise
user_61400,amazing quality and fast shipping?,2024-01-04T04:06:00Z,praise
user_28552,this is the worst product i have ever purchased.,2024-01-03T05:26:00Z,complaint
user_80031,do you offer international shipping.,2024-01-02T06:44:00Z,inquiry
user_51104,Best Company Ever. Highly Recommended?,2024-01-03T05:30:00Z,praise
user_55918,Can I Get A Replacement For The Defective Unit?,2024-01-02T06:46:00Z,inquiry
user_45330,i am extremely unsatisfied with my purchase,2024-01-06T01:55:00Z,complaint
user_35402,your customer service is absolutely terrible?,2024-01-03T05:36:00Z,complaint
user_84905,CAN I RETURN AN ITEM THAT WAS DAMAGED IN SHIPPING,2024-01-05T03:16:00Z,inquiry
user_03764,incredibly disappointed with the quality.,2024-01-05T03:20:00Z,complaint
user_13261,how long does shipping usually take.,2024-01-06T02:15:00Z,inquiry
user_65591,I'M Very Disappointed With This Service.,2024-01-03T05:44:00Z,complaint
user_47641,DO YOU OFFER INTERNATIONAL SHIPPING.,2024-01-04T04:39:00Z,inquiry
user_65636,Love This Product! Best Purchase Ever,2024-01-06T02:30:00Z,praise
user_76344,Can I return an item that was damaged in shipping!,2024-01-05T03:40:00Z,inquiry
user_58164,THIS IS THE WORST PRODUCT I HAVE EVER PURCHASED.,2024-01-06T02:40:00Z,complaint
user_20512,How Can I Track My Shipment!,2024-01-06T02:45:00Z,inquiry
user_98214,JUST WANTED TO SAY THANK YOU FOR THE GREAT EXPERIENCE.,2024-01-03T05:56:00Z,praise
user_27039,Your Customer Service Is Absolutely Terrible?,2024-01-05T03:56:00Z,complaint
user_54619,LOVE THIS PRODUCT! BEST PURCHASE EVER?,2024-01-04T05:00:00Z,praise
user_63829,WHERE CAN I FIND THE REFUND POLICY.,2024-01-03T06:02:00Z,inquiry
